tempo rho11 rho22 rho33 sigma12 sigma13 sigma23 soma campo
ns
156.90002501068017 0.5037634635430492 0.49444740666704307 0.0017891297900245197 0.015283533912976927 8.380910023559953e-8 4.727870911858896e-7 1.0000000000001168 4002168.6407159925
156.92502501069146 0.5037641809976254 0.49444806951425524 0.001787749488237448 0.015283531375728927 7.412063481781584e-8 4.964178862242284e-7 1.0000000000001181 -4001532.8492161306
156.95002501070275 0.503764878741275 0.4944488107585326 0.0017863105003075687 0.01528353027250609 7.809193762143151e-8 4.756780823906435e-7 1.000000000000115 4000897.2602621056
156.975025010714 0.5037655686966006 0.49444947260286404 0.0017849587006498787 0.015283536032322097 8.162840028992046e-8 4.909894265114296e-7 1.0000000000001146 -4000261.873757144
157.0000250107253 0.5037662841443732 0.4944502126697222 0.0017835031860180166 0.015283529577874183 7.617380777431643e-8 4.756246754625119e-7 1.0000000000001135 3999626.689604536
157.02502501073656 0.5037669814184708 0.4944508733701432 0.0017821452115011043 0.015283532107820196 7.552982162368948e-8 4.941421746490014e-7 1.000000000000115 -3998991.7077076314
157.05002501074785 0.503767668900518 0.4944516122434646 0.0017807188561325582 0.015283533970158657 8.358464135382224e-8 4.7048424136391214e-7 1.0000000000001152 3998356.9250139394
157.07502501075913 0.5037683822461342 0.4944522719271695 0.0017793458268116453 0.015283531731593247 7.430424535527025e-8 4.937477140976891e-7 1.0000000000001152 -3997722.3473392082
157.1000250107704 0.5037690791218824 0.4944530097463021 0.001777911131931337 0.015283529883714043 7.704643238863047e-8 4.7382486052321875e-7 1.000000000000116 3997087.9716306007
157.12502501078168 0.5037697642718008 0.49445366842074323 0.0017765673075734983 0.015283536053715237 8.134923045097119e-8 4.886573551938726e-7 1.0000000000001175 -3996453.797791711
157.15002501079297 0.5037704754330204 0.4944544050554604 0.0017751195116383679 0.015283529954551072 7.639021738139266e-8 4.730094131866489e-7 1.0000000000001192 3995819.825726199
157.17502501080423 0.5037711718640179 0.49445506259065225 0.001773765545448404 0.015283531719068455 7.452617140699146e-8 4.922237493530199e-7 1.0000000000001186 -3995186.0553377816
157.20002501081552 0.5037718547120448 0.49445579804914214 0.0017723472389316454 0.015283533958251898 8.32479243528683e-8 4.68261087946238e-7 1.0000000000001186 3994552.4865302397
157.22502501082678 0.5037725636106908 0.4944564545844141 0.0017709818050133817 0.01528353212321819 7.455305790884937e-8 4.910526298326254e-7 1.0000000000001183 -3993919.1192074143
157.25002501083807 0.5037732596578633 0.4944571889932907 0.0017695513489631742 0.015283529531169078 7.60546795407558e-8 4.7194597324891105e-7 1.0000000000001172 3993285.953273208
157.27502501084936 0.5037739403476201 0.4944578445118179 0.0017682151406804658 0.015283536004804676 8.095881863895727e-8 4.864063990745704e-7 1.0000000000001183 -3992652.988631584
157.30002501086062 0.5037746468989499 0.49445857773042734 0.0017667753707400953 0.015283530360654753 7.666548163638832e-8 4.703752797322027e-7 1.0000000000001172 3992020.2222353634
157.3250250108719 0.5037753424959984 0.4944592321165301 0.001765425387589311 0.015283531371228287 7.358389709835315e-8 4.902752181780905e-7 1.000000000000118 -3991387.659891508
157.35002501088317 0.503776021070657 0.49445996417711413 0.0017640147523483246 0.015283533878096615 8.279884920585568e-8 4.6611674187065344e-7 1.0000000000001195 3990755.298552491
157.37502501089446 0.5037767252156501 0.49446061757875714 0.0017626572057107344 0.015283532540478803 7.48513215251193e-8 4.883427068215962e-7 1.000000000000118 -3990123.138122521
157.40002501090575 0.5037774204118677 0.4944613485921131 0.0017612309961399957 0.015283529223544472 7.51319125612707e-8 4.7003269606356693e-7 1.0000000000001208 3989491.178505865
157.425025010917 0.5037780970139847 0.494462000968752 0.0017599020173827236 0.015283535887193585 8.04585960665191e-8 4.842349038238469e-7 1.0000000000001192 -3988859.419606853
157.4500250109283 0.503778798667598 0.49446273078740904 0.0017584705451118604 0.015283530785903159 7.698308652273134e-8 4.6773250865391273e-7 1.000000000000119 3988227.8613298745
157.47502501093956 0.5037794933786609 0.4944633820405562 0.0017571245809018148 0.015283531072657132 7.271713163852962e-8 4.882881747568425e-7 1.0000000000001188 -3987596.503579379
157.50002501095085 0.5037801680632932 0.49446411071995194 0.001755721216875113 0.015283533732236187 8.224017349137442e-8 4.6404861076439214e-7 1.0000000000001201 3986965.3462598794
157.52502501096214 0.5037808671871383 0.4944647610025101 0.001754371810472795 0.015283532972674652 7.518219311830895e-8 4.856285935150902e-7 1.0000000000001212 -3986334.3892759467
157.5500250109734 0.5037815614496495 0.49446548863495465 0.0017529499155156808 0.015283528968330028 7.429158139144371e-8 4.680774874621444e-7 1.00000000000012 3985703.6295856917
157.5750250109847 0.5037822343548057 0.4944661378838049 0.0017516277615078105 0.015283535704194483 7.985277729093351e-8 4.821395057073347e-7 1.0000000000001183 -3985073.0729873185
157.60002501099595 0.5037829308657372 0.4944668643187757 0.0017502048156060829 0.015283531219602211 7.732560896551308e-8 4.650917455516119e-7 1.000000000000119 3984442.71643859
157.62502501100724 0.5037836245796831 0.49446751245506854 0.0017488629653653325 0.015283530830424143 7.193806689589884e-8 4.862555011016527e-7 1.0000000000001168 -3983812.5598443216
157.65002501101853 0.5037842957709601 0.49446823776976734 0.001747466459390545 0.015283533524842019 8.157742447921393e-8 4.6205247390360893e-7 1.000000000000118 3983182.6031093863
157.6750250110298 0.5037849896521691 0.4944688849475305 0.0017461254004197799 0.015283533408802133 7.552816621464248e-8 4.829212417798334e-7 1.0000000000001195 -3982552.8461387195
157.70002501104108 0.5037856828407334 0.494469609213577 0.0017447079458094298 0.01528352877165362 7.354502710298886e-8 4.660741687098012e-7 1.00000000000012 3981923.2888373155
157.72502501105237 0.5037863524482432 0.4944702553488289 0.0017433922030471013 0.015283535460736004 7.914823619870624e-8 4.801152257702306e-7 1.0000000000001192 -3981293.93111023
157.75002501106363 0.5037870436206217 0.4944709784164821 0.0017419779630154012 0.015283531650917215 7.767515881731444e-8 4.6246377752016147e-7 1.0000000000001192 3980664.772862577
157.77502501107492 0.5037877361707892 0.4944716234519543 0.0017406403773739603 0.01528353065014206 7.125666090673716e-8 4.841715360894289e-7 1.0000000000001175 -3980035.8139995327
157.80002501108618 0.5037884042690708 0.49447234541820334 0.0017392503128423405 0.015283533261598979 8.081874244667976e-8 4.6012259745066395e-7 1.0000000000001166 3979407.0514844796
157.82502501109747 0.5037890927377919 0.49447298950522445 0.001737917757100538 0.01528353383783176 7.587151349416903e-8 4.802316294488727e-7 1.000000000000117 -3978778.4911068846
157.85002501110876 0.5037897846589249 0.4944737104193268 0.0017365049218636419 0.01528352863813614 7.290121149658882e-8 4.640180682989851e-7 1.0000000000001152 3978150.129829785
157.87502501112002 0.503790451367062 0.4944743534552796 0.00173519517777304 0.015283535163228553 7.835431621719941e-8 4.781556038421495e-7 1.0000000000001148 -3977521.9675585954
157.9000250111313 0.5037911370590789 0.4944750731720677 0.0017337897689665743 0.015283532069144448 7.801382965467337e-8 4.59859260853428e-7 1.0000000000001132 3976894.0041987924
157.92502501114257 0.5037918282281904 0.4944757151226582 0.0017324566492651176 0.015283530535835647 7.06804029746234e-8 4.820322063732431e-7 1.0000000000001137 -3976266.23965591
157.95002501115385 0.5037924936278643 0.49447643375644723 0.001731072615802359 0.015283532949552366 7.997465959511608e-8 4.582518868275938e-7 1.000000000000114 3975638.6738355434
157.97502501116514 0.5037931765701784 0.49447707476656083 0.001729748663375182 0.015283534248984454 7.619473195863836e-8 4.775704840523336e-7 1.0000000000001144 -3975011.3066433477
158.0000250111764 0.5037938669827517 0.4944777923431394 0.0017283406742240324 0.015283528570785854 7.236650803674232e-8 4.6190612771956663e-7 1.0000000000001152 3974384.1379850367
158.0250250111877 0.50379453117917 0.49447843229420857 0.0017270365267357867 0.015283534819393657 7.748257993475005e-8 4.762528687522649e-7 1.0000000000001144 -3973757.1677663857
158.05002501119895 0.5037952113066552 0.4944791486766497 0.0017256400168091939 0.015283532463978419 7.832414703918968e-8 4.572884538309738e-7 1.0000000000001141 3973130.392956028
158.07502501121024 0.50379590083297 0.4944797875581692 0.0017243116089744374 0.015283530489851465 7.021414212792387e-8 4.798351166905118e-7 1.0000000000001137 -3972503.819334722
158.10002501122153 0.503796563912985 0.4944805028752239 0.0017229332119052258 0.015283532596922585 7.905782052411086e-8 4.5643207215299704e-7 1.0000000000001141 3971877.443870754
158.1250250112328 0.5037972412737657 0.4944811408220698 0.0017216179042805688 0.015283534631999617 7.648097956185339e-8 4.749480146311082e-7 1.000000000000116 -3971251.2664701384
158.15002501124408 0.5037979298957214 0.49448185507554315 0.001720215028851631 0.015283528570933602 7.194455895748887e-8 4.5973696614310735e-7 1.0000000000001161 3970625.287038945
158.17502501125534 0.5037985919481945 0.4944824919562697 0.0017189160956526315 0.01528353443806273 7.65465047976831e-8 4.743981402511969e-7 1.0000000000001168 -3969999.5054833074
158.20002501126663 0.5037992664867182 0.49448320502092047 0.0017175284924769712 0.015283532825767346 7.858950303930099e-8 4.5476096124869234e-7 1.0000000000001157 3969373.921709414
158.22502501127792 0.503799954071267 0.4944838408490248 0.0017162050798246542 0.015283530512810603 6.985998281737207e-8 4.775795975752803e-7 1.0000000000001166 -3968748.5356235164
158.25002501128918 0.5038006151861297 0.49448455286480164 0.0017148319491854403 0.015283532212891998 7.808265164152733e-8 4.5465392189149794e-7 1.0000000000001168 3968123.3471319214
158.27502501130047 0.5038012869704096 0.4944851877618489 0.0017135252678570879 0.015283534977389034 7.671449242630565e-8 4.7237365830061757e-7 1.0000000000001157 -3967498.3561409987
158.30002501131176 0.5038019734864801 0.4944858987066635 0.0017121278069729027 0.015283528638211148 7.163620168338422e-8 4.5751090267708083e-7 1.0000000000001166 3966873.5596246147
158.32502501132302 0.503802633734195 0.494486532531715 0.001710833734205882 0.015283534028948442 7.556113285592632e-8 4.725816573806576e-7 1.0000000000001157 -3966248.963354841
158.3500250113343 0.503803302719666 0.4944872422951487 0.0017094549853000015 0.015283533145750958 7.879456622228786e-8 4.5228549700544315e-7 1.0000000000001148 3965624.564305198
158.37502501134557 0.5038039880343453 0.4944878750853153 0.0017081368804527412 0.015283530603603964 6.961725002224879e-8 4.7526670955580594e-7 1.0000000000001135 -3965000.3623822904
158.40002501135686 0.5038046475057764 0.49448858381500616 0.0017067686793299148 0.015283531807367943 7.706498811921894e-8 4.5290747917105106e-7 1.0000000000001124 3964376.3574927826
158.42502501136815 0.5038053137786109 0.4944892156755848 0.0017054705459160111 0.015283535276668826 7.688097232640829e-8 4.698558478042791e-7 1.0000000000001117 -3963752.5495433966
158.4500250113794 0.5038059978488046 0.49448992332623626 0.0017040788250706595 0.015283528770570709 7.143946595732081e-8 4.5522993591150513e-7 1.0000000000001115 3963128.9384409133
158.4750250113907 0.5038066565944405 0.49449055411040344 0.0017027892952675458 0.01528353360239523 7.454268362968927e-8 4.7079302739775885e-7 1.0000000000001115 -3962505.524092173
158.50002501140196 0.5038073201221872 0.4944912605891776 0.0017014192887480188 0.015283533416273025 7.892565701347207e-8 4.4986967057734963e-7 1.0000000000001128 3961882.3064040747
158.52502501141325 0.5038080028185599 0.49449189035667807 0.001700106824876181 0.01528353075943162 6.94825241846292e-8 4.728992040244932e-7 1.0000000000001141 -3961259.285283576
158.55002501142454 0.5038086609280336 0.49449259581521476 0.0016987432568653896 0.015283531390730541 7.60216680118321e-8 4.5118231470696453e-7 1.0000000000001137 3960636.457709756
158.5750250114358 0.5038093218128451 0.49449322465253803 0.0016974535347287448 0.01528353552256586 7.696793493216106e-8 4.674018057457671e-7 1.000000000000112 -3960013.8294460247
158.6000250114471 0.5038100030814984 0.49449392902359995 0.0016960678950151053 0.015283528964348397 7.134964128408758e-8 4.5289768155248395e-7 1.0000000000001135 3959391.3974711187
158.62502501145835 0.5038106605842582 0.49449455678178494 0.0016947826340704168 0.015283533169117243 7.350814003097428e-8 4.690214888889666e-7 1.0000000000001137 -3958769.161692228
158.65002501146964 0.5038113188066129 0.4944952599924138 0.0016934212010862747 0.015283533630967044 7.897107924939214e-8 4.4751980256250505e-7 1.0000000000001128 3958147.122016605
158.67502501148093 0.5038119985251202 0.4944958867522964 0.001692114722695593 0.015283530975884049 6.944974463908265e-8 4.704814420347443e-7 1.0000000000001121 -3957525.278351557
158.7000250114922 0.5038126555074486 0.49449658895436166 0.0016907555383011553 0.015283530973569156 7.497010391261241e-8 4.494677898863522e-7 1.0000000000001115 3956903.630604452
158.72502501150348 0.503813311182923 0.49449721478156716 0.001689474035620874 0.015283535709191528 7.696501034991409e-8 4.6501737046870786e-7 1.000000000000111 -3956282.178682716
158.75002501151477 0.5038139892880805 0.4944979158877013 0.0016880948243305548 0.015283529214366052 7.13594125441329e-8 4.505192699817728e-7 1.0000000000001124 3955660.922493833
158.77502501152603 0.5038146457578576 0.4944985406349094 0.0016868136073466297 0.015283532739926836 7.247481788589133e-8 4.6725618239530587e-7 1.0000000000001137 -3955039.861945346
158.80002501153731 0.5038152988803505 0.4944992405938342 0.0016854605259281788 0.015283533784905826 7.892139991208837e-8 4.452407737259552e-7 1.0000000000001128 3954418.994021527
158.82502501154858 0.5038159752597783 0.49449986436090715 0.0016841603794277517 0.01528353124706273 6.95103784984407e-8 4.680192733441595e-7 1.0000000000001132 -3953798.3244771506
158.85002501155986 0.503816631297912 0.49450056332095216 0.001682805381248881 0.015283530566415798 7.392784301859164e-8 4.477533233614107e-7 1.000000000000113 3953177.850296145
158.87502501157115 0.5038172819935316 0.49450118615112393 0.0016815318554568852 0.015283535832179855 7.686418874899518e-8 4.6270685774068444e-7 1.0000000000001124 -3952557.571386287
158.90002501158241 0.5038179565764218 0.49450188400710043 0.0016801594165902886 0.015283529514070643 7.145905993708e-8 4.481012065721948e-7 1.0000000000001126 3951937.4876554077
158.9250250115937 0.503818612169235 0.4945025057584211 0.0016788820724554538 0.015283532325463107 7.14599299424189e-8 4.6548642172109943e-7 1.0000000000001115 -3951317.5990113984
158.95002501160496 0.5038192604454623 0.49450320248197693 0.00167753707267142 0.015283533874716208 7.876967037635495e-8 4.4303591110044256e-7 1.0000000000001106 3950697.9053622093
158.97502501161625 0.5038199331323528 0.49450382327079817 0.001676243596959607 0.015283531565737862 6.965365033875224e-8 4.6551987898143943e-7 1.0000000000001106 -3950078.406615846
159.00002501162754 0.5038205883535067 0.4945045190030621 0.0016748926435415671 0.015283530179482098 7.291212669286918e-8 4.460286544504826e-7 1.0000000000001104 3949459.102680374
159.0250250116388 0.5038212343438413 0.49450513884926645 0.001673626807003898 0.015283535888787525 7.66600052829551e-8 4.6047296146626394e-7 1.0000000000001117 -3948839.993463916
159.0500250116501 0.5038219050582092 0.4945058334699734 0.0016722614719286428 0.015283529855708161 7.163671783002736e-8 4.456511985024062e-7 1.0000000000001112 3948221.0759559185
159.07502501166135 0.5038225598730303 0.4945064522405584 0.0016709878865219768 0.015283531935927576 7.048015531745458e-8 4.637019591365096e-7 1.0000000000001106 -3947602.3559025447
159.10002501167264 0.5038232035983572 0.494507145744948 0.001669650656807264 0.015283533898653119 7.851158401451658e-8 4.409069137524043e-7 1.0000000000001124 3946983.8302928978
159.12502501168393 0.5038238722561849 0.49450776356981624 0.0016683641741111128 0.015283531923538238 6.986682653367756e-8 4.6299158152680305e-7 1.0000000000001121 -3946365.4990353324
159.1500250116952 0.5038245267293928 0.4945084560883463 0.001667017182373618 0.015283529822405469 7.193946055594934e-8 4.4428409677606703e-7 1.0000000000001128 3945747.3620382575
159.17502501170648 0.5038251683272881 0.49450907296365787 0.0016657587091660833 0.015283535877951374 7.634966007376237e-8 4.583166956584104e-7 1.0000000000001121 -3945129.4192101434
159.20002501171774 0.5038258348483524 0.4945097643641033 0.0016644007876566915 0.015283530230525526 7.187868564679781e-8 4.4317795262796377e-7 1.0000000000001124 3944511.670459515
159.22502501172903 0.503826488925358 0.4945103801691458 0.0016631309056082063 0.01528353158083065 6.955122512747746e-8 4.6189323786648866e-7 1.000000000000112 -3943894.1156949564
159.25002501174032 0.5038271284296036 0.49451107047041065 0.0016618011000961244 0.015283533856632359 7.814556662586401e-8 4.3885381980578284e-7 1.0000000000001104 3943276.754825108
159.27502501175158 0.5038277927474523 0.49451168534536655 0.0016605219072918852 0.015283532311168073 7.013554676030438e-8 4.604436280599715e-7 1.0000000000001106 -3942659.5877586678
159.30002501176287 0.5038284464825786 0.4945123746640486 0.0016591788534833093 0.015283529504011881 7.102520579850655e-8 4.425107758505637e-7 1.0000000000001106 3942042.61149024
159.32502501177416 0.5038290840314436 0.4945129885815804 0.001657927387084601 0.015283535800304282 7.59330706794653e-8 4.562373788540407e-7 1.0000000000001086 -3941425.831757398
159.35002501178542 0.5038297460642484 0.49451367677689495 0.001656577158965265 0.015283530628996043 7.216978267492338e-8 4.40690949663398e-7 1.0000000000001086 3940809.2455544015
159.3750250117967 0.5038303993845731 0.4945142896315996 0.0016553109839369383 0.015283531268758713 6.86875345720089e-8 4.600516256384404e-7 1.0000000000001097 -3940192.852790179
159.40002501180797 0.5038310350239109 0.49451497674559275 0.0016539882306056812 0.015283533750221802 7.767279786489117e-8 4.368750152830685e-7 1.0000000000001092 3939576.653373715
159.42502501181926 0.5038316947244552 0.49451558868441675 0.0016527165912346093 0.01528353271864577 7.044419406870523e-8 4.5788595139147926e-7 1.0000000000001066 -3938960.6472140495
159.45002501183055 0.5038323476727097 0.4945162748169993 0.001651377510397736 0.015283529232099677 7.01832018116983e-8 4.407008447692146e-7 1.0000000000001066 3938344.8342202813
159.4750250118418 0.5038329815380809 0.49451688578992703 0.0016501326721014074 0.015283535658148044 7.54128561743298e-8 4.542326610800428e-7 1.0000000000001092 -3937729.2143015666
159.5000250118531 0.5038336388250546 0.4945175707953572 0.0016487903796971414 0.015283531041063302 7.249373762223333e-8 4.382002004808535e-7 1.000000000000109 3937113.7873671176
159.52502501186436 0.5038342913120107 0.49451818071491077 0.0016475279731874824 0.015283531007164848 6.790179100989152e-8 4.5816962355698995e-7 1.000000000000109 -3936498.553326203
159.55002501187565 0.5038349234602184 0.49451886465727984 0.0016462118826114716 0.015283533582591298 7.709716358182594e-8 4.349672842574221e-7 1.0000000000001097 3935883.5091785644
159.57502501188694 0.503835578306815 0.4945194736735087 0.0016449480197861335 0.015283533135558499 7.077629399410717e-8 4.5532891569616984e-7 1.00000000000011 -3935268.6606532102
159.6000250118982 0.5038362303627195 0.4945201566336348 0.001643613003758648 0.015283529013251581 6.942542937616901e-8 4.388476727535784e-7 1.000000000000113 3934654.00474954
159.62502501190949 0.5038368609233124 0.49452076467521056 0.0016423744015885418 0.015283535455384918 7.479425368714639e-8 4.5229859242299276e-7 1.0000000000001115 -3934039.541377049
159.65002501192075 0.5038375132508311 0.4945214465061125 0.0016410402431684167 0.0152835314563966 7.283360294311723e-8 4.3571599075267003e-7 1.0000000000001121 3933425.2704452914
159.67502501193204 0.5038381647725714 0.4945220535056602 0.0016397817218801844 0.01528353080218968 6.720470660423793e-8 4.562410452464021e-7 1.000000000000112 -3932811.191863876
159.70002501194332 0.5038387938119259 0.4945227342918234 0.0016384718963632357 0.015283533358422483 7.642514071731814e-8 4.33125898796739e-7 1.0000000000001124 3932197.305542471
159.72502501195459 0.5038394436146234 0.49452334039875184 0.0016372159867361492 0.015283533551325324 7.111493253121325e-8 4.5278305301709124e-7 1.0000000000001115 -3931583.611390798
159.75002501196587 0.5038400946193736 0.4945240201999918 0.0016358851807454723 0.01528352885267735 6.876172258077886e-8 4.3694600200250585e-7 1.0000000000001108 3930970.109318636
159.77502501197716 0.5038407222578875 0.49452462532357516 0.0016346524186480968 0.015283535197409352 7.408496993063388e-8 4.5042973120657786e-7 1.0000000000001108 -3930356.7992358226
159.80002501198842 0.5038413694616954 0.4945253039953988 0.001633326543018134 0.015283531864651305 7.317218340088962e-8 4.332486203991055e-7 1.0000000000001124 3929743.6781472163
159.8250250119997 0.5038420198352388 0.4945259080900088 0.001632072074864548 0.015283530658516332 6.660474294003898e-8 4.542611619645074e-7 1.0000000000001121 -3929130.7517732857
159.85002501201097 0.5038426461472465 0.4945265857351427 0.001630768117723578 0.015283533083781789 7.566561807301645e-8 4.3134474617636836e-7 1.0000000000001128 3928518.0171185494
159.87502501202226 0.5038432907676051 0.4945271889458466 0.0016295202866620335 0.01528353395546372 7.144318237862431e-8 4.5025879729800767e-7 1.0000000000001137 -3927905.474093068
159.90002501203355 0.5038439405137832 0.49452786560172357 0.0016281938846090412 0.01528352875409274 6.819953636384642e-8 4.3499206913625996e-7 1.000000000000116 3927293.1226069587
159.9250250120448 0.5038445656076436 0.49452846782078114 0.0016269665716909544 0.015283534890963055 7.329497186344075e-8 4.486192888163158e-7 1.0000000000001157 -3926680.9625703967
159.9500250120561 0.5038452075769986 0.49452914334905257 0.0016256490740646041 0.015283532255727778 7.349246804321285e-8 4.3080814440995587e-7 1.000000000000116 3926068.9938936117
159.97502501206736 0.5038458565735047 0.4945297445536881 0.001624398872922997 0.015283530579262574 6.610791366912162e-8 4.522268102831691e-7 1.0000000000001157 -3925457.216486889
160.00002501207865 0.503846480529708 0.4945304190727176 0.0016231003976888703 0.015283532765959298 7.482965786237935e-8 4.296164899354963e-7 1.0000000000001146 3924845.630260571
160.02502501208994 0.5038471198842744 0.49453101940007016 0.0016218607157689512 0.015283534337851224 7.17445267295271e-8 4.4776622261631335e-7 1.0000000000001135 -3924234.235125057
160.0500250121012 0.5038477681216915 0.49453169292409327 0.0016205389543272252 0.015283528719636681 6.77437751368551e-8 4.3298368842078303e-7 1.000000000000112 3923623.028090304
160.0750250121125 0.5038483910339916 0.49453229225221623 0.0016193167139057748 0.015283534543958033 7.24362221264257e-8 4.468593072998759e-7 1.0000000000001137 -3923012.014868267
160.10002501212375 0.5038490277144505 0.4945329646525163 0.0016180076331469135 0.01528353262002342 7.377805475462164e-8 4.284041215096839e-7 1.0000000000001137 3922401.192468563
160.12502501213504 0.5038496750656075 0.4945335629820061 0.0016167619524993324 0.015283530565913256 6.571764974404212e-8 4.5013645988011763e-7 1.000000000000113 -3921790.5608018143
160.15002501214633 0.5038502970187094 0.49453423438959926 0.0016154685918049149 0.015283532413278235 7.393020439579373e-8 4.27932760518432e-7 1.0000000000001135 3921180.119778698
160.1750250121576 0.5038509310811107 0.49453483184629987 0.001614237072703657 0.015283534688976329 7.200327001065832e-8 4.4531479214401103e-7 1.0000000000001141 -3920569.8693099483
160.20002501216888 0.5038515775237294 0.4945355022519964 0.0016129202243897833 0.015283528749827347 6.739668638211981e-8 4.309202949479022e-7 1.0000000000001157 3919959.809306354
160.22502501218014 0.5038521985945832 0.49453609870289883 0.0016117027026318937 0.015283534165270167 7.152236623662742e-8 4.45140865088943e-7 1.000000000000114 -3919349.9396787602
160.25002501219143 0.5038528299893451 0.4945367679908384 0.0016104020199303412 0.015283532948669182 7.401355680390024e-8 4.2604537691666497e-7 1.000000000000114 3918740.260338067
160.27502501220272 0.5038534753947048 0.49453736345985166 0.0016091611455577046 0.01528353061829371 6.543473020589878e-8 4.4799024001002336e-7 1.0000000000001141 -3918130.771195231
160.30002501221398 0.5038540956702077 0.49453803177041583 0.001607872559492713 0.015283532034879858 7.29817475393182e-8 4.262843705312473e-7 1.0000000000001164 3917521.469265291
160.32502501222527 0.5038547244717824 0.4945386263690107 0.0016066491593220722 0.015283535000172866 7.220492537327418e-8 4.429131240479653e-7 1.0000000000001152 -3916912.3602517103
160.35002501223656 0.5038553688054579 0.4945392936699415 0.0016053375247172463 0.015283528843560367 6.715782146729504e-8 4.288029469458189e-7 1.0000000000001166 3916303.441169187
160.37502501224782 0.5038559883439989 0.494539887257464 0.0016041243986526174 0.015283533764510828 7.056837968916071e-8 4.4345430550224127e-7 1.0000000000001155 -3915694.711928901
160.4000250122591 0.5038566145137996 0.49454055344865966 0.0016028320376559847 0.01528353323374699 7.4184981326568e-8 4.2373978503680503e-7 1.0000000000001152 3915086.1724420832
160.42502501227037 0.5038572576488618 0.49454114607167826 0.0016015962795748052 0.015283530734584742 6.525727983080805e-8 4.4578992425869965e-7 1.0000000000001148 -3914477.822620024
160.45002501228166 0.5038578765374456 0.49454181129936814 0.0016003121633016329 0.015283531640488495 7.199994966402927e-8 4.2466154906608705e-7 1.0000000000001155 3913869.6623740667
160.47502501229295 0.5038585001664408 0.49454240305228275 0.0015990967813913754 0.0152835352638312 7.233656938299876e-8 4.4056878008335186e-7 1.000000000000115 -3913261.6916156113
160.5000250123042 0.5038591420573235 0.4945430672620747 0.0015977906807146185 0.015283528998146875 6.702406421892615e-8 4.266342874406253e-7 1.0000000000001128 3912653.9102561115
160.5250250123155 0.5038597603345112 0.4945436580001757 0.0015965816654268268 0.01528353335178153 6.959018406281914e-8 4.4178948216818576e-7 1.0000000000001137 -3912046.3182070768
160.55002501232676 0.5038603813960791 0.49454432111022123 0.0015952974938157549 0.01528353346848185 7.428007044787439e-8 4.21494077405516e-7 1.0000000000001161 3911438.91248861
160.57502501233805 0.5038610219209283 0.49454491090152436 0.0015940671776643336 0.015283530911379089 6.518083325607369e-8 4.435388742377907e-7 1.000000000000117 -3910831.6987957065
160.60002501234933 0.5038616396717613 0.494545573060248 0.0015927872681090435 0.015283531240164782 7.10012456660378e-8 4.230541890938157e-7 1.0000000000001183 3910224.674148127
160.6250250123606 0.5038622582710935 0.4945461619798136 0.0015915797492094862 0.015283535473582029 7.238715524465723e-8 4.3828808201785224e-7 1.0000000000001166 -3909617.8384576025
160.65002501237188 0.5038628973744812 0.49454682311217874 0.0015902795134577182 0.015283529209391659 6.698972610136092e-8 4.244184664877839e-7 1.0000000000001177 3909011.1916359165
160.67502501238314 0.5038635146169141 0.4945474110149251 0.0015890743682786044 0.015283532937417792 6.860424194684192e-8 4.401360151040996e-7 1.000000000000118 -3908404.73359491
160.70002501239443 0.5038641307400248 0.494548071059356 0.0015877982007365204 0.015283533647403737 7.428859674988037e-8 4.193136805179524e-7 1.0000000000001175 3907798.4642464765
160.72502501240572 0.503864768308288 0.4945486580329986 0.0015865736588298502 0.015283531143777068 6.519846354662762e-8 4.412419438955533e-7 1.0000000000001164 -3907192.3835025663
160.75002501241698 0.5038653851233987 0.49454931713643047 0.0015852977402868527 0.01528353084405126 7.00024262433218e-8 4.214521016514487e-7 1.0000000000001161 3906586.4912751825
160.77502501242827 0.5038659988870737 0.4945499032349165 0.001584097878126897 0.015283535624447515 7.234777698786937e-8 4.360759603084499e-7 1.0000000000001172 -3905980.7874763845
160.80002501243953 0.503866634856446 0.49455056130366426 0.0015828038400065398 0.015283529471707727 6.704670518260293e-8 4.2216102618893216e-7 1.0000000000001168 3905375.269131319
160.82502501245082 0.5038672512413344 0.494551146385217 0.0015816023735652784 0.015283532531728788 6.762714096726474e-8 4.3848355098114527e-7 1.0000000000001166 -3904769.9419265375
160.8500250124621 0.5038678626445688 0.4945518033794882 0.0015803339760591352 0.015283533766476379 7.420260598102971e-8 4.17202587412508e-7 1.0000000000001161 3904164.8028868455
160.87502501247337 0.503868496912493 0.494552387549287 0.0015791155383385943 0.015283531425518977 6.530097156113824e-8 4.3890534709685627e-7 1.0000000000001186 -3903559.8519245214
160.90002501248466 0.5038691129423755 0.4945530436108868 0.0015778434468557317 0.015283530462118047 6.902021497378688e-8 4.1984527040848e-7 1.000000000000118 3902955.088951896
160.92502501249595 0.5038697221106275 0.4945536269005309 0.0015766509889582913 0.015283535712957395 7.221187832096068e-8 4.3393583859844654e-7 1.0000000000001168 -3902350.5138813574
160.9500250125072 0.5038703546066969 0.49455428191958456 0.0015753634738368085 0.015283529778265794 6.718470449565267e-8 4.1986875161061116e-7 1.0000000000001183 3901746.126625344
160.9750250125185 0.5038709702580922 0.49455486419417966 0.0015741655478447476 0.01528353214473963 6.667517740230043e-8 4.3682202102317836e-7 1.0000000000001166 -3901141.927096354
